date,temperature
2025-04-01T11:06:00+07:00,22.79
2025-04-01T11:07:00+07:00,24.59
2025-04-01T11:08:00+07:00,30.3
2025-04-01T11:09:00+07:00,28.42
2025-04-01T11:10:00+07:00,33.39
2025-04-01T11:11:00+07:00,22.07
2025-04-01T11:12:00+07:00,28.87
2025-04-01T11:13:00+07:00,34.2
2025-04-01T11:14:00+07:00,28.32
2025-04-01T11:15:00+07:00,22.27
2025-04-01T11:16:00+07:00,24.33
2025-04-01T11:17:00+07:00,26.46
2025-04-01T11:18:00+07:00,31.82
2025-04-01T11:19:00+07:00,24.84
2025-04-01T11:20:00+07:00,24.94
2025-04-01T11:21:00+07:00,33.77
2025-04-01T11:22:00+07:00,27.2
2025-04-01T11:23:00+07:00,26.42
2025-04-01T11:24:00+07:00,25.69
2025-04-01T11:25:00+07:00,21.99
2025-04-01T11:26:00+07:00,31.52
2025-04-01T11:27:00+07:00,32.32
2025-04-01T11:28:00+07:00,30.74
2025-04-01T11:29:00+07:00,32.85
2025-04-01T11:30:00+07:00,28.27
2025-04-01T11:31:00+07:00,24.82
2025-04-01T11:32:00+07:00,23.36
2025-04-01T11:33:00+07:00,20.47
2025-04-01T11:34:00+07:00,33.25
2025-04-01T11:35:00+07:00,26.26
2025-04-01T11:36:00+07:00,30.89
2025-04-01T11:37:00+07:00,24.98
2025-04-01T11:38:00+07:00,23.57
2025-04-01T11:39:00+07:00,29.22
2025-04-01T11:40:00+07:00,26.31
2025-04-01T11:41:00+07:00,26.94
2025-04-01T11:42:00+07:00,20.13
2025-04-01T11:43:00+07:00,31.41
2025-04-01T11:44:00+07:00,29.19
2025-04-01T11:45:00+07:00,21.45
2025-04-01T11:46:00+07:00,29.4
2025-04-01T11:47:00+07:00,22.28
2025-04-01T11:48:00+07:00,24.41
2025-04-01T11:49:00+07:00,23.56
2025-04-01T11:50:00+07:00,26.77
2025-04-01T11:51:00+07:00,24.08
2025-04-01T11:52:00+07:00,25.84
2025-04-01T11:53:00+07:00,21.37
2025-04-01T11:54:00+07:00,22.06
2025-04-01T11:55:00+07:00,24.94
2025-04-01T11:56:00+07:00,29.42
2025-04-01T11:57:00+07:00,30.4
2025-04-01T11:58:00+07:00,24.47
2025-04-01T11:59:00+07:00,29.16
2025-04-01T12:00:00+07:00,30.21
2025-04-01T12:01:00+07:00,20.29
2025-04-01T12:02:00+07:00,23.4
2025-04-01T12:03:00+07:00,34.33
2025-04-01T12:04:00+07:00,27.39
2025-04-01T12:05:00+07:00,33.35
2025-04-01T12:06:00+07:00,26.64
2025-04-01T12:07:00+07:00,21.8
2025-04-01T12:08:00+07:00,26.21
2025-04-01T12:09:00+07:00,27.77
2025-04-01T12:10:00+07:00,20.31
2025-04-01T12:11:00+07:00,21.66
2025-04-01T12:12:00+07:00,34.34
2025-04-01T12:13:00+07:00,30.54
2025-04-01T12:14:00+07:00,23.05
2025-04-01T12:15:00+07:00,22.32
2025-04-01T12:16:00+07:00,25.19
2025-04-01T12:17:00+07:00,21.91
2025-04-01T12:18:00+07:00,34.27
2025-04-01T12:19:00+07:00,27.85
2025-04-01T12:20:00+07:00,34.53
2025-04-01T12:21:00+07:00,30.42
2025-04-01T12:22:00+07:00,21.51
2025-04-01T12:23:00+07:00,33.75
2025-04-01T12:24:00+07:00,30.39
2025-04-01T12:25:00+07:00,23.77
2025-04-01T12:26:00+07:00,22.67
2025-04-01T12:27:00+07:00,33.54
2025-04-01T12:28:00+07:00,23.9
2025-04-01T12:29:00+07:00,29.45
2025-04-01T12:30:00+07:00,22.56
2025-04-01T12:31:00+07:00,23.75
2025-04-01T12:32:00+07:00,26.51
2025-04-01T12:33:00+07:00,23.87
2025-04-01T12:34:00+07:00,29.54
2025-04-01T12:35:00+07:00,20.36
2025-04-01T12:36:00+07:00,31.63
2025-04-01T12:37:00+07:00,27.92
2025-04-01T12:38:00+07:00,25.65
2025-04-01T12:39:00+07:00,24.6
2025-04-01T12:40:00+07:00,22.69
2025-04-01T12:41:00+07:00,24.31
2025-04-01T12:42:00+07:00,32.38
2025-04-01T12:43:00+07:00,32.19
2025-04-01T12:44:00+07:00,33.54
2025-04-01T12:45:00+07:00,22.63
2025-04-01T12:46:00+07:00,29.63
2025-04-01T12:47:00+07:00,26.15
2025-04-01T12:48:00+07:00,20.9
2025-04-01T12:49:00+07:00,33.67
2025-04-01T12:50:00+07:00,24.7
2025-04-01T12:51:00+07:00,23.7
2025-04-01T12:52:00+07:00,32.11
2025-04-01T12:53:00+07:00,25.31
2025-04-01T12:54:00+07:00,29.49
2025-04-01T12:55:00+07:00,24.19
2025-04-01T12:56:00+07:00,29.39
2025-04-01T12:57:00+07:00,27.75
2025-04-01T12:58:00+07:00,34.77
2025-04-01T12:59:00+07:00,21.86
2025-04-01T13:00:00+07:00,26.16
2025-04-01T13:01:00+07:00,21.97
2025-04-01T13:02:00+07:00,27.6
2025-04-01T13:03:00+07:00,33.2
2025-04-01T13:04:00+07:00,30.25
2025-04-01T13:05:00+07:00,20.33
2025-04-01T13:06:00+07:00,21.23
2025-04-01T13:07:00+07:00,25.05
2025-04-01T13:08:00+07:00,25.4
2025-04-01T13:09:00+07:00,32.65
2025-04-01T13:10:00+07:00,30.57
2025-04-01T13:11:00+07:00,25.03
2025-04-01T13:12:00+07:00,22.78
2025-04-01T13:13:00+07:00,30.0
2025-04-01T13:14:00+07:00,26.6
2025-04-01T13:15:00+07:00,31.7
2025-04-01T13:16:00+07:00,27.29
2025-04-01T13:17:00+07:00,24.32
2025-04-01T13:18:00+07:00,22.53
2025-04-01T13:19:00+07:00,27.85
2025-04-01T13:20:00+07:00,31.99
2025-04-01T13:21:00+07:00,24.64
2025-04-01T13:22:00+07:00,34.76
2025-04-01T13:23:00+07:00,29.91
2025-04-01T13:24:00+07:00,23.44
2025-04-01T13:25:00+07:00,34.08
2025-04-01T13:26:00+07:00,23.0
2025-04-01T13:27:00+07:00,20.13
2025-04-01T13:28:00+07:00,28.4
2025-04-01T13:29:00+07:00,24.99
2025-04-01T13:30:00+07:00,34.15
2025-04-01T13:31:00+07:00,26.6
2025-04-01T13:32:00+07:00,33.35
2025-04-01T13:33:00+07:00,30.59
2025-04-01T13:34:00+07:00,22.57
2025-04-01T13:35:00+07:00,24.14
2025-04-01T13:36:00+07:00,29.9
2025-04-01T13:37:00+07:00,24.08
2025-04-01T13:38:00+07:00,20.44
2025-04-01T13:39:00+07:00,34.74
2025-04-01T13:40:00+07:00,26.17
2025-04-01T13:41:00+07:00,23.71
2025-04-01T13:42:00+07:00,20.89
2025-04-01T13:43:00+07:00,31.74
2025-04-01T13:44:00+07:00,24.47
2025-04-01T13:45:00+07:00,22.71
2025-04-01T13:46:00+07:00,25.74
2025-04-01T13:47:00+07:00,26.34
2025-04-01T13:48:00+07:00,20.73
2025-04-01T13:49:00+07:00,27.37
2025-04-01T13:50:00+07:00,23.62
2025-04-01T13:51:00+07:00,28.39
2025-04-01T13:52:00+07:00,23.65
2025-04-01T13:53:00+07:00,33.02
2025-04-01T13:54:00+07:00,25.75
2025-04-01T13:55:00+07:00,22.66
2025-04-01T13:56:00+07:00,30.34
2025-04-01T13:57:00+07:00,33.28
2025-04-01T13:58:00+07:00,24.47
2025-04-01T13:59:00+07:00,33.97
2025-04-01T14:00:00+07:00,23.73
2025-04-01T14:01:00+07:00,23.9
2025-04-01T14:02:00+07:00,34.47
2025-04-01T14:03:00+07:00,28.71
2025-04-01T14:04:00+07:00,31.28
2025-04-01T14:05:00+07:00,32.95
2025-04-01T14:06:00+07:00,32.33
2025-04-01T14:07:00+07:00,25.34
2025-04-01T14:08:00+07:00,21.53
2025-04-01T14:09:00+07:00,24.55
2025-04-01T14:10:00+07:00,24.68
2025-04-01T14:11:00+07:00,25.44
2025-04-01T14:12:00+07:00,34.45
2025-04-01T14:13:00+07:00,32.0
2025-04-01T14:14:00+07:00,27.26
2025-04-01T14:15:00+07:00,32.43
2025-04-01T14:16:00+07:00,27.12
2025-04-01T14:17:00+07:00,24.82
2025-04-01T14:18:00+07:00,26.59
2025-04-01T14:19:00+07:00,30.53
2025-04-01T14:20:00+07:00,24.53
2025-04-01T14:21:00+07:00,34.48
2025-04-01T14:22:00+07:00,28.37
2025-04-01T14:23:00+07:00,23.03
2025-04-01T14:24:00+07:00,30.32
2025-04-01T14:25:00+07:00,33.08
2025-04-01T14:26:00+07:00,20.08
2025-04-01T14:27:00+07:00,22.73
2025-04-01T14:28:00+07:00,31.33
2025-04-01T14:29:00+07:00,22.87
2025-04-01T14:30:00+07:00,23.99
2025-04-01T14:31:00+07:00,27.5
2025-04-01T14:32:00+07:00,34.93
2025-04-01T14:33:00+07:00,30.98
2025-04-01T14:34:00+07:00,32.15
2025-04-01T14:35:00+07:00,32.53
2025-04-01T14:36:00+07:00,23.77
2025-04-01T14:37:00+07:00,22.04
2025-04-01T14:38:00+07:00,31.34
2025-04-01T14:39:00+07:00,24.15
2025-04-01T14:40:00+07:00,29.04
2025-04-01T14:41:00+07:00,30.91
2025-04-01T14:42:00+07:00,29.23
2025-04-01T14:43:00+07:00,24.27
2025-04-01T14:44:00+07:00,27.99
2025-04-01T14:45:00+07:00,24.21
2025-04-01T14:46:00+07:00,20.23
2025-04-01T14:47:00+07:00,26.92
2025-04-01T14:48:00+07:00,27.57
2025-04-01T14:49:00+07:00,32.56
2025-04-01T14:50:00+07:00,33.08
2025-04-01T14:51:00+07:00,25.89
2025-04-01T14:52:00+07:00,23.23
2025-04-01T14:53:00+07:00,31.76
2025-04-01T14:54:00+07:00,22.66
2025-04-01T14:55:00+07:00,21.43
2025-04-01T14:56:00+07:00,32.39
2025-04-01T14:57:00+07:00,25.28
2025-04-01T14:58:00+07:00,22.18
2025-04-01T14:59:00+07:00,23.48
2025-04-01T15:00:00+07:00,30.15
2025-04-01T15:01:00+07:00,28.87
2025-04-01T15:02:00+07:00,33.71
2025-04-01T15:03:00+07:00,21.14
2025-04-01T15:04:00+07:00,30.3
2025-04-01T15:05:00+07:00,25.51
2025-04-01T15:06:00+07:00,34.58
2025-04-01T15:07:00+07:00,26.62
2025-04-01T15:08:00+07:00,22.07
2025-04-01T15:09:00+07:00,25.63
2025-04-01T15:10:00+07:00,28.97
2025-04-01T15:11:00+07:00,20.47
2025-04-01T15:12:00+07:00,30.96
2025-04-01T15:13:00+07:00,26.19
2025-04-01T15:14:00+07:00,26.8
2025-04-01T15:15:00+07:00,26.84
2025-04-01T15:16:00+07:00,31.57
2025-04-01T15:17:00+07:00,30.12
2025-04-01T15:18:00+07:00,21.48
2025-04-01T15:19:00+07:00,24.73
2025-04-01T15:20:00+07:00,30.03
2025-04-01T15:21:00+07:00,33.9
2025-04-01T15:22:00+07:00,20.87
2025-04-01T15:23:00+07:00,29.66
2025-04-01T15:24:00+07:00,29.51
2025-04-01T15:25:00+07:00,30.47
2025-04-01T15:26:00+07:00,32.03
2025-04-01T15:27:00+07:00,34.67
2025-04-01T15:28:00+07:00,27.14
2025-04-01T15:29:00+07:00,28.68
2025-04-01T15:30:00+07:00,27.82
2025-04-01T15:31:00+07:00,25.11
2025-04-01T15:32:00+07:00,25.46
2025-04-01T15:33:00+07:00,30.16
2025-04-01T15:34:00+07:00,22.83
2025-04-01T15:35:00+07:00,28.65
2025-04-01T15:36:00+07:00,30.2
2025-04-01T15:37:00+07:00,31.28
2025-04-01T15:38:00+07:00,27.71
2025-04-01T15:39:00+07:00,31.6
2025-04-01T15:40:00+07:00,28.94
2025-04-01T15:41:00+07:00,25.3
2025-04-01T15:42:00+07:00,32.7
2025-04-01T15:43:00+07:00,21.87
2025-04-01T15:44:00+07:00,26.12
2025-04-01T15:45:00+07:00,29.26
2025-04-01T15:46:00+07:00,29.68
2025-04-01T15:47:00+07:00,27.4
2025-04-01T15:48:00+07:00,30.65
2025-04-01T15:49:00+07:00,20.26
2025-04-01T15:50:00+07:00,22.87
2025-04-01T15:51:00+07:00,31.97
2025-04-01T15:52:00+07:00,32.23
2025-04-01T15:53:00+07:00,20.43
2025-04-01T15:54:00+07:00,26.36
2025-04-01T15:55:00+07:00,30.76
2025-04-01T15:56:00+07:00,33.01
2025-04-01T15:57:00+07:00,32.01
2025-04-01T15:58:00+07:00,26.07
2025-04-01T15:59:00+07:00,28.95
2025-04-01T16:00:00+07:00,28.8
2025-04-01T16:01:00+07:00,29.91
2025-04-01T16:02:00+07:00,28.12
2025-04-01T16:03:00+07:00,26.26
2025-04-01T16:04:00+07:00,21.88
2025-04-01T16:05:00+07:00,31.09
2025-04-01T16:06:00+07:00,21.24
2025-04-01T16:07:00+07:00,31.16
2025-04-01T16:08:00+07:00,29.81
2025-04-01T16:09:00+07:00,27.36
2025-04-01T16:10:00+07:00,27.81
2025-04-01T16:11:00+07:00,28.38
2025-04-01T16:12:00+07:00,33.72
2025-04-01T16:13:00+07:00,33.08
2025-04-01T16:14:00+07:00,20.92
2025-04-01T16:15:00+07:00,33.27
2025-04-01T16:16:00+07:00,28.15
2025-04-01T16:17:00+07:00,21.15
2025-04-01T16:18:00+07:00,30.42
2025-04-01T16:19:00+07:00,30.69
2025-04-01T16:20:00+07:00,32.69
2025-04-01T16:21:00+07:00,30.09
2025-04-01T16:22:00+07:00,26.84
2025-04-01T16:23:00+07:00,26.39
2025-04-01T16:24:00+07:00,20.48
2025-04-01T16:25:00+07:00,33.6
2025-04-01T16:26:00+07:00,25.66
2025-04-01T16:27:00+07:00,24.99
2025-04-01T16:28:00+07:00,33.85
2025-04-01T16:29:00+07:00,32.49
2025-04-01T16:30:00+07:00,28.49
2025-04-01T16:31:00+07:00,29.07
2025-04-01T16:32:00+07:00,21.44
2025-04-01T16:33:00+07:00,29.33
2025-04-01T16:34:00+07:00,23.02
2025-04-01T16:35:00+07:00,30.88
2025-04-01T16:36:00+07:00,22.03
2025-04-01T16:37:00+07:00,27.55
2025-04-01T16:38:00+07:00,33.87
2025-04-01T16:39:00+07:00,27.26
2025-04-01T16:40:00+07:00,31.71
2025-04-01T16:41:00+07:00,25.18
2025-04-01T16:42:00+07:00,30.05
2025-04-01T16:43:00+07:00,34.3
2025-04-01T16:44:00+07:00,30.19
2025-04-01T16:45:00+07:00,25.77
2025-04-01T16:46:00+07:00,31.52
2025-04-01T16:47:00+07:00,34.48
2025-04-01T16:48:00+07:00,21.42
2025-04-01T16:49:00+07:00,27.63
2025-04-01T16:50:00+07:00,26.24
2025-04-01T16:51:00+07:00,23.46
2025-04-01T16:52:00+07:00,27.11
2025-04-01T16:53:00+07:00,34.44
2025-04-01T16:54:00+07:00,34.81
2025-04-01T16:55:00+07:00,32.88
2025-04-01T16:56:00+07:00,25.57
2025-04-01T16:57:00+07:00,23.91
2025-04-01T16:58:00+07:00,31.35
2025-04-01T16:59:00+07:00,23.7
2025-04-01T17:00:00+07:00,33.54
2025-04-01T17:01:00+07:00,33.65
2025-04-01T17:02:00+07:00,28.6
2025-04-01T17:03:00+07:00,23.63
2025-04-01T17:04:00+07:00,26.41
2025-04-01T17:05:00+07:00,31.6
2025-04-01T17:06:00+07:00,26.55
2025-04-01T17:07:00+07:00,22.59
2025-04-01T17:08:00+07:00,32.85
2025-04-01T17:09:00+07:00,27.08
2025-04-01T17:10:00+07:00,32.6
2025-04-01T17:11:00+07:00,32.88
2025-04-01T17:12:00+07:00,30.85
2025-04-01T17:13:00+07:00,31.59
2025-04-01T17:14:00+07:00,23.1
2025-04-01T17:15:00+07:00,21.78
2025-04-01T17:16:00+07:00,24.28
2025-04-01T17:17:00+07:00,27.12
2025-04-01T17:18:00+07:00,28.23
2025-04-01T17:19:00+07:00,28.31
2025-04-01T17:20:00+07:00,28.41
2025-04-01T17:21:00+07:00,21.22
2025-04-01T17:22:00+07:00,24.68
2025-04-01T17:23:00+07:00,29.99
2025-04-01T17:24:00+07:00,30.07
2025-04-01T17:25:00+07:00,23.39
2025-04-01T17:26:00+07:00,20.35
2025-04-01T17:27:00+07:00,30.78
2025-04-01T17:28:00+07:00,34.09
2025-04-01T17:29:00+07:00,20.73
2025-04-01T17:30:00+07:00,29.94
2025-04-01T17:31:00+07:00,25.98
2025-04-01T17:32:00+07:00,33.72
2025-04-01T17:33:00+07:00,32.0
2025-04-01T17:34:00+07:00,33.59
2025-04-01T17:35:00+07:00,27.68
2025-04-01T17:36:00+07:00,30.07
2025-04-01T17:37:00+07:00,31.48
2025-04-01T17:38:00+07:00,32.77
2025-04-01T17:39:00+07:00,28.48
2025-04-01T17:40:00+07:00,21.26
2025-04-01T17:41:00+07:00,21.94
2025-04-01T17:42:00+07:00,22.33
2025-04-01T17:43:00+07:00,24.41
2025-04-01T17:44:00+07:00,31.09
2025-04-01T17:45:00+07:00,32.64
2025-04-01T17:46:00+07:00,23.06
2025-04-01T17:47:00+07:00,33.38
2025-04-01T17:48:00+07:00,28.4
2025-04-01T17:49:00+07:00,22.45
2025-04-01T17:50:00+07:00,28.06
2025-04-01T17:51:00+07:00,20.53
2025-04-01T17:52:00+07:00,22.57
2025-04-01T17:53:00+07:00,31.6
2025-04-01T17:54:00+07:00,26.62
2025-04-01T17:55:00+07:00,29.97
2025-04-01T17:56:00+07:00,21.67
2025-04-01T17:57:00+07:00,20.55
2025-04-01T17:58:00+07:00,27.72
2025-04-01T17:59:00+07:00,28.17
2025-04-01T18:00:00+07:00,28.82
2025-04-01T18:01:00+07:00,31.06
2025-04-01T18:02:00+07:00,26.43
2025-04-01T18:03:00+07:00,22.58
2025-04-01T18:04:00+07:00,25.39
2025-04-01T18:05:00+07:00,26.06
2025-04-01T18:06:00+07:00,32.88
2025-04-01T18:07:00+07:00,24.37
2025-04-01T18:08:00+07:00,32.34
2025-04-01T18:09:00+07:00,21.31
2025-04-01T18:10:00+07:00,20.15
2025-04-01T18:11:00+07:00,26.67
2025-04-01T18:12:00+07:00,34.91
2025-04-01T18:13:00+07:00,30.6
2025-04-01T18:14:00+07:00,28.38
2025-04-01T18:15:00+07:00,28.19
2025-04-01T18:16:00+07:00,20.06
2025-04-01T18:17:00+07:00,33.86
2025-04-01T18:18:00+07:00,27.34
2025-04-01T18:19:00+07:00,23.43
2025-04-01T18:20:00+07:00,26.2
2025-04-01T18:21:00+07:00,25.37
2025-04-01T18:22:00+07:00,27.32
2025-04-01T18:23:00+07:00,25.69
2025-04-01T18:24:00+07:00,32.3
2025-04-01T18:25:00+07:00,20.09
2025-04-01T18:26:00+07:00,34.75
2025-04-01T18:27:00+07:00,34.29
2025-04-01T18:28:00+07:00,32.57
2025-04-01T18:29:00+07:00,34.6
2025-04-01T18:30:00+07:00,32.04
2025-04-01T18:31:00+07:00,24.9
2025-04-01T18:32:00+07:00,28.64
2025-04-01T18:33:00+07:00,28.43
2025-04-01T18:34:00+07:00,24.67
2025-04-01T18:35:00+07:00,21.83
2025-04-01T18:36:00+07:00,22.26
2025-04-01T18:37:00+07:00,32.82
2025-04-01T18:38:00+07:00,21.72
2025-04-01T18:39:00+07:00,23.7
2025-04-01T18:40:00+07:00,25.13
2025-04-01T18:41:00+07:00,33.36
2025-04-01T18:42:00+07:00,23.73
2025-04-01T18:43:00+07:00,27.6
2025-04-01T18:44:00+07:00,27.85
2025-04-01T18:45:00+07:00,31.84
2025-04-01T18:46:00+07:00,27.05
2025-04-01T18:47:00+07:00,27.17
2025-04-01T18:48:00+07:00,23.98
2025-04-01T18:49:00+07:00,30.02
2025-04-01T18:50:00+07:00,30.98
2025-04-01T18:51:00+07:00,34.48
2025-04-01T18:52:00+07:00,22.16
2025-04-01T18:53:00+07:00,32.82
2025-04-01T18:54:00+07:00,33.29
2025-04-01T18:55:00+07:00,34.64
2025-04-01T18:56:00+07:00,26.8
2025-04-01T18:57:00+07:00,26.15
2025-04-01T18:58:00+07:00,34.58
2025-04-01T18:59:00+07:00,31.54
2025-04-01T19:00:00+07:00,33.23
2025-04-01T19:01:00+07:00,29.76
2025-04-01T19:02:00+07:00,28.92
2025-04-01T19:03:00+07:00,25.86
2025-04-01T19:04:00+07:00,22.69
2025-04-01T19:05:00+07:00,34.78
2025-04-01T19:06:00+07:00,30.81
2025-04-01T19:07:00+07:00,22.92
2025-04-01T19:08:00+07:00,30.07
2025-04-01T19:09:00+07:00,24.3
2025-04-01T19:10:00+07:00,34.3
2025-04-01T19:11:00+07:00,20.51
2025-04-01T19:12:00+07:00,33.29
2025-04-01T19:13:00+07:00,31.95
2025-04-01T19:14:00+07:00,32.68
2025-04-01T19:15:00+07:00,31.44
2025-04-01T19:16:00+07:00,32.48
2025-04-01T19:17:00+07:00,24.65
2025-04-01T19:18:00+07:00,23.06
2025-04-01T19:19:00+07:00,26.5
2025-04-01T19:20:00+07:00,21.0
2025-04-01T19:21:00+07:00,24.79
2025-04-01T19:22:00+07:00,28.72
2025-04-01T19:23:00+07:00,29.49
2025-04-01T19:24:00+07:00,34.85
2025-04-01T19:25:00+07:00,25.83
2025-04-01T19:26:00+07:00,32.99
2025-04-01T19:27:00+07:00,33.34
2025-04-01T19:28:00+07:00,33.71
2025-04-01T19:29:00+07:00,20.49
2025-04-01T19:30:00+07:00,32.45
2025-04-01T19:31:00+07:00,28.19
2025-04-01T19:32:00+07:00,27.49
2025-04-01T19:33:00+07:00,25.24
2025-04-01T19:34:00+07:00,34.37
2025-04-01T19:35:00+07:00,23.23
2025-04-01T19:36:00+07:00,25.64
2025-04-01T19:37:00+07:00,21.43
2025-04-01T19:38:00+07:00,30.94
2025-04-01T19:39:00+07:00,26.45
2025-04-01T19:40:00+07:00,22.31
2025-04-01T19:41:00+07:00,26.17
2025-04-01T19:42:00+07:00,30.24
2025-04-01T19:43:00+07:00,29.6
2025-04-01T19:44:00+07:00,31.83
2025-04-01T19:45:00+07:00,26.59
2025-04-01T19:46:00+07:00,27.05
2025-04-01T19:47:00+07:00,22.65
2025-04-01T19:48:00+07:00,26.05
2025-04-01T19:49:00+07:00,23.45
2025-04-01T19:50:00+07:00,34.32
2025-04-01T19:51:00+07:00,29.67
2025-04-01T19:52:00+07:00,26.01
2025-04-01T19:53:00+07:00,26.33
2025-04-01T19:54:00+07:00,26.54
2025-04-01T19:55:00+07:00,34.21
2025-04-01T19:56:00+07:00,27.73
2025-04-01T19:57:00+07:00,31.07
2025-04-01T19:58:00+07:00,30.64
2025-04-01T19:59:00+07:00,22.77
2025-04-01T20:00:00+07:00,26.94
2025-04-01T20:01:00+07:00,21.93
2025-04-01T20:02:00+07:00,29.98
2025-04-01T20:03:00+07:00,29.42
2025-04-01T20:04:00+07:00,22.64
2025-04-01T20:05:00+07:00,21.21
2025-04-01T20:06:00+07:00,32.92
2025-04-01T20:07:00+07:00,28.76
2025-04-01T20:08:00+07:00,33.0
2025-04-01T20:09:00+07:00,23.72
2025-04-01T20:10:00+07:00,33.58
2025-04-01T20:11:00+07:00,29.32
2025-04-01T20:12:00+07:00,23.53
2025-04-01T20:13:00+07:00,34.91
2025-04-01T20:14:00+07:00,22.06
2025-04-01T20:15:00+07:00,21.17
2025-04-01T20:16:00+07:00,27.29
2025-04-01T20:17:00+07:00,28.49
2025-04-01T20:18:00+07:00,27.71
2025-04-01T20:19:00+07:00,21.38
2025-04-01T20:20:00+07:00,32.58
2025-04-01T20:21:00+07:00,24.57
2025-04-01T20:22:00+07:00,25.24
2025-04-01T20:23:00+07:00,31.36
2025-04-01T20:24:00+07:00,27.22
2025-04-01T20:25:00+07:00,20.47
2025-04-01T20:26:00+07:00,29.29
2025-04-01T20:27:00+07:00,29.03
2025-04-01T20:28:00+07:00,33.56
2025-04-01T20:29:00+07:00,28.78
2025-04-01T20:30:00+07:00,25.75
2025-04-01T20:31:00+07:00,25.2
2025-04-01T20:32:00+07:00,25.15
2025-04-01T20:33:00+07:00,22.63
2025-04-01T20:34:00+07:00,21.62
2025-04-01T20:35:00+07:00,25.02
2025-04-01T20:36:00+07:00,30.06
2025-04-01T20:37:00+07:00,31.2
2025-04-01T20:38:00+07:00,26.23
2025-04-01T20:39:00+07:00,33.32
2025-04-01T20:40:00+07:00,26.17
2025-04-01T20:41:00+07:00,28.11
2025-04-01T20:42:00+07:00,24.63
2025-04-01T20:43:00+07:00,29.15
2025-04-01T20:44:00+07:00,34.4
2025-04-01T20:45:00+07:00,32.75
2025-04-01T20:46:00+07:00,32.65
2025-04-01T20:47:00+07:00,33.92
2025-04-01T20:48:00+07:00,29.28
2025-04-01T20:49:00+07:00,20.58
2025-04-01T20:50:00+07:00,27.38
2025-04-01T20:51:00+07:00,20.32
2025-04-01T20:52:00+07:00,24.14
2025-04-01T20:53:00+07:00,26.32
2025-04-01T20:54:00+07:00,27.01
2025-04-01T20:55:00+07:00,26.12
2025-04-01T20:56:00+07:00,25.19
2025-04-01T20:57:00+07:00,31.06
2025-04-01T20:58:00+07:00,28.68
2025-04-01T20:59:00+07:00,33.99
2025-04-01T21:00:00+07:00,22.29
2025-04-01T21:01:00+07:00,34.55
2025-04-01T21:02:00+07:00,29.4
2025-04-01T21:03:00+07:00,30.13
2025-04-01T21:04:00+07:00,23.22
2025-04-01T21:05:00+07:00,24.13
2025-04-01T21:06:00+07:00,22.74
2025-04-01T21:07:00+07:00,27.84
2025-04-01T21:08:00+07:00,29.14
2025-04-01T21:09:00+07:00,27.67
2025-04-01T21:10:00+07:00,29.23
2025-04-01T21:11:00+07:00,24.06
2025-04-01T21:12:00+07:00,30.05
2025-04-01T21:13:00+07:00,29.51
2025-04-01T21:14:00+07:00,25.55
2025-04-01T21:15:00+07:00,23.56
2025-04-01T21:16:00+07:00,20.91
2025-04-01T21:17:00+07:00,26.5
2025-04-01T21:18:00+07:00,33.92
2025-04-01T21:19:00+07:00,34.63
2025-04-01T21:20:00+07:00,31.71
2025-04-01T21:21:00+07:00,21.91
2025-04-01T21:22:00+07:00,25.58
2025-04-01T21:23:00+07:00,33.38
2025-04-01T21:24:00+07:00,24.01
2025-04-01T21:25:00+07:00,21.07
2025-04-01T21:26:00+07:00,23.82
2025-04-01T21:27:00+07:00,21.06
2025-04-01T21:28:00+07:00,25.29
2025-04-01T21:29:00+07:00,27.07
2025-04-01T21:30:00+07:00,25.33
2025-04-01T21:31:00+07:00,20.93
2025-04-01T21:32:00+07:00,32.13
2025-04-01T21:33:00+07:00,28.77
2025-04-01T21:34:00+07:00,30.48
2025-04-01T21:35:00+07:00,29.65
2025-04-01T21:36:00+07:00,23.5
2025-04-01T21:37:00+07:00,28.28
2025-04-01T21:38:00+07:00,24.67
2025-04-01T21:39:00+07:00,23.08
2025-04-01T21:40:00+07:00,31.83
2025-04-01T21:41:00+07:00,34.34
2025-04-01T21:42:00+07:00,30.48
2025-04-01T21:43:00+07:00,29.66
2025-04-01T21:44:00+07:00,34.98
2025-04-01T21:45:00+07:00,25.66
2025-04-01T21:46:00+07:00,21.6
2025-04-01T21:47:00+07:00,28.76
2025-04-01T21:48:00+07:00,29.62
2025-04-01T21:49:00+07:00,30.54
2025-04-01T21:50:00+07:00,34.82
2025-04-01T21:51:00+07:00,29.69
2025-04-01T21:52:00+07:00,20.43
2025-04-01T21:53:00+07:00,21.26
2025-04-01T21:54:00+07:00,28.24
2025-04-01T21:55:00+07:00,34.89
2025-04-01T21:56:00+07:00,28.21
2025-04-01T21:57:00+07:00,20.07
2025-04-01T21:58:00+07:00,20.17
2025-04-01T21:59:00+07:00,24.35
2025-04-01T22:00:00+07:00,26.14
2025-04-01T22:01:00+07:00,25.37
2025-04-01T22:02:00+07:00,23.33
2025-04-01T22:03:00+07:00,31.76
2025-04-01T22:04:00+07:00,22.58
2025-04-01T22:05:00+07:00,32.41
2025-04-01T22:06:00+07:00,32.21
2025-04-01T22:07:00+07:00,28.31
2025-04-01T22:08:00+07:00,23.64
2025-04-01T22:09:00+07:00,26.94
2025-04-01T22:10:00+07:00,34.94
2025-04-01T22:11:00+07:00,23.69
